survived,pclass,age,sibsp,parch,fare,class,who,adult_male,deck,embark_town,alive,alone,sex_female,sex_male,embarked_C,embarked_Q,embarked_S
0,3,0.5978889168132697,0,0,0.015330377421392339,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,2,0.7109826589595376,0,0,0.020494635090094415,Second,woman,False,E,Southampton,no,True,True,False,False,False,True
0,3,0.36792055349407915,0,0,0.014102260811993537,Third,man,True,,Cherbourg,no,True,False,True,True,False,False
1,2,0.6732847449107816,1,3,0.044893010197349675,Second,woman,False,,Southampton,yes,False,True,False,False,False,True
0,3,0.22090977632571,0,0,0.015126992566498259,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.36792055349407915,0,0,0.015126992566498259,Third,man,True,F,Queenstown,no,True,False,True,False,True,False
1,3,0.05755214878110078,0,0,0.024349578357040744,Third,child,False,,Southampton,yes,True,True,False,False,False,True
0,3,0.36792055349407915,0,0,0.015102594191391004,Third,man,True,,Queenstown,no,True,False,True,False,True,False
1,1,0.5350590600653431,0,1,0.41250332793836464,First,woman,False,B,Southampton,yes,False,True,False,False,False,True
1,3,0.15807991957778336,0,0,0.014110458666029575,Third,child,False,,Cherbourg,yes,True,True,False,True,False,False
1,1,0.20834380497612465,1,0,0.11125659048908397,First,woman,False,B,Southampton,yes,False,True,False,False,False,True
0,1,0.35913546117114853,0,0,0.05855610025741262,First,man,True,D,Southampton,no,True,False,True,False,False,True
0,3,0.36792055349407915,1,2,0.04577135170121086,Third,man,True,,Southampton,no,False,False,True,False,False,True
0,3,0.3088715757728072,0,0,0.013760683560491965,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.3088715757728072,0,0,0.014151057562208049,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,3,0.22090977632571,0,0,0.014630827210317117,Third,woman,False,,Southampton,yes,True,True,False,False,False,True
0,3,0.09525006282985675,4,1,0.05684821399990475,Third,child,False,,Queenstown,no,False,False,True,False,True,False
1,3,0.007288263382759488,1,2,0.04015972542654215,Third,child,False,,Southampton,yes,False,False,True,False,False,True
0,1,0.5727569741140991,0,0,0.15458810467956932,First,man,True,B,Cherbourg,no,True,False,True,True,False,False
0,3,0.36792055349407915,0,0,0.015126992566498259,Third,man,True,,Queenstown,no,True,False,True,False,True,False
0,2,0.19577783362653933,0,0,0.050748620223090936,Second,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.36792055349407915,8,2,0.13575255909676825,Third,woman,False,,Southampton,no,False,True,False,False,False,True
0,1,0.36792055349407915,0,0,0.05991421140938287,First,man,True,,Cherbourg,no,True,False,True,True,False,False
0,3,0.3088715757728072,0,0,0.015411575213749286,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,2,0.4847951746670017,0,0,0.025374310111545468,Second,man,True,,Southampton,no,True,False,True,False,False,True
1,1,0.610454888162855,0,0,0.050610427826483444,First,woman,False,D,Southampton,yes,True,True,False,False,False,True
1,3,0.38426740387031916,0,0,0.016948672845506364,Third,woman,False,,Southampton,yes,True,True,False,False,False,True
0,3,0.37170143252073384,0,0,0.014110458666029575,Third,man,True,,Cherbourg,no,True,False,True,True,False,False
0,3,0.37170143252073384,1,1,0.04713766070721715,Third,woman,False,,Southampton,no,False,True,False,False,False,True
0,2,0.4219653179190751,0,0,0.025374310111545468,Second,man,True,,Southampton,no,True,False,True,False,False,True
1,2,0.38426740387031916,1,1,0.05123658772523604,Second,woman,False,,Southampton,yes,False,True,False,False,False,True
1,1,0.1329479768786127,1,2,0.23422440102965048,First,child,False,B,Southampton,yes,False,False,True,False,False,True
1,3,0.0,0,1,0.016623491302076868,Third,child,False,,Cherbourg,yes,False,False,True,True,False,False
1,3,0.33400351847197784,0,0,0.013614293309848433,Third,man,True,,Southampton,yes,True,False,True,False,False,True
0,3,0.38426740387031916,0,0,0.015175789316712771,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,1,0.4847951746670017,0,0,0.0,First,man,True,A,Southampton,no,True,False,True,False,False,True
0,3,0.22090977632571,0,0,0.015175789316712771,Third,woman,False,,Southampton,no,True,True,False,False,False,True
0,2,0.4847951746670017,0,0,0.025374310111545468,Second,man,True,,Southampton,no,True,False,True,False,False,True
1,1,0.4093993465694898,1,0,0.10364429745562033,First,woman,False,E,Southampton,yes,False,True,False,False,False,True
0,3,0.32143754712239253,0,0,0.015395374692678068,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.4847951746670017,0,0,0.04713766070721715,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,2,0.4345312892686604,0,0,0.020494635090094415,Second,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.0701181201306861,4,2,0.06104473451835265,Third,child,False,,Southampton,no,False,True,False,False,False,True
0,3,0.3779844181955265,0,0,0.015712553569072387,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,1,0.36792055349407915,0,0,0.0,First,man,True,B,Southampton,no,True,False,True,False,False,True
0,3,0.2837396330736366,0,0,0.015468569817999833,Third,woman,False,,Southampton,no,True,True,False,False,False,True
0,2,0.38426740387031916,1,1,0.07222738817151159,Second,man,True,,Cherbourg,no,False,False,True,True,False,False
0,3,0.5350590600653431,0,0,0.012589561555343713,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.12038200552902739,3,2,0.05445717323939373,Third,child,False,,Southampton,no,False,False,True,False,False,True
1,1,0.648152802211611,1,1,0.18249984580226933,First,woman,False,B,Southampton,yes,False,True,False,False,False,True
1,3,0.33400351847197784,0,0,0.016908073949327893,Third,man,True,,Southampton,yes,True,False,True,False,False,True
0,1,0.4722292033174164,0,0,0.0,First,man,True,,Southampton,no,True,False,True,False,False,True
1,3,0.33400351847197784,0,1,0.024349578357040744,Third,woman,False,E,Southampton,yes,False,True,False,False,False,True
0,3,0.01985423473234481,4,1,0.07746484096553544,Third,child,False,,Southampton,no,False,False,True,False,False,True
0,3,0.36792055349407915,0,0,0.013565496559633922,Third,man,True,,Queenstown,no,True,False,True,False,True,False
0,3,0.36792055349407915,0,0,0.11027245763075773,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,2,0.007288263382759488,0,2,0.07222738817151159,Second,child,False,,Cherbourg,yes,False,False,True,True,False,False
1,3,0.36792055349407915,0,0,0.015126992566498259,Third,man,True,,Queenstown,yes,True,False,True,False,True,False
1,1,0.7738125157074642,0,0,0.15614960068643363,First,woman,False,B,,yes,True,True,False,False,False,True
1,3,0.18321186227695402,1,0,0.028212719478023115,Third,child,False,,Cherbourg,yes,False,True,False,True,False,False
1,2,0.005152048253329982,1,1,0.03659756266088288,Second,child,False,,Southampton,yes,False,False,True,False,False,True
0,3,0.36792055349407915,0,0,0.014110458666029575,Third,man,True,,Cherbourg,no,True,False,True,True,False,False
0,3,0.2837396330736366,0,0,0.015330377421392339,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.22090977632571,0,0,0.016200521071217493,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,1,0.4847951746670017,1,1,0.16231419173453318,First,woman,False,E,Cherbourg,yes,False,True,False,True,False,False
0,3,0.2586076903744659,0,0,0.016908073949327893,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.36792055349407915,0,0,0.015712553569072387,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,3,0.39683337521990447,0,0,0.11027245763075773,Third,man,True,,Southampton,yes,True,False,True,False,False,True
1,1,0.36792055349407915,0,0,0.057970539254838485,First,man,True,C,Cherbourg,yes,True,False,True,True,False,False
0,3,0.24604171902488062,0,0,0.015468569817999833,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,2,0.19577783362653933,0,0,0.020494635090094415,Second,man,True,,Southampton,no,True,False,True,False,False,True
1,1,0.37170143252073384,0,0,0.060507970265993034,First,woman,False,,Cherbourg,yes,True,True,False,True,False,False
0,3,0.4282483035938678,0,0,0.012565163180236457,Third,man,True,,Cherbourg,no,True,False,True,True,False,False
0,3,0.20834380497612465,0,0,0.016908073949327893,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.5224930887157577,0,0,0.014736618564782174,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.36792055349407915,8,2,0.13575255909676825,Third,man,True,,Southampton,no,False,False,True,False,False,True
0,3,0.4345312892686604,0,0,0.015411575213749286,Third,man,True,,Cherbourg,no,True,False,True,True,False,False
0,2,0.34656948982156316,0,1,0.06441171028315387,Second,man,True,,Southampton,no,False,False,True,False,False,True
1,1,0.36792055349407915,1,0,0.17391981561855152,First,woman,False,C,Cherbourg,yes,False,True,False,True,False,False
0,3,0.04498617743151546,4,2,0.06104473451835265,Third,child,False,,Southampton,no,False,False,True,False,False,True
0,3,0.9246041719024881,0,0,0.015175789316712771,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.10781603417944208,1,1,0.029757819776815374,Third,child,False,,Cherbourg,no,False,True,False,True,False,False
1,1,0.19577783362653933,0,1,0.07690367833806856,First,woman,False,D,Southampton,yes,False,True,False,False,False,True
0,2,0.5476250314149284,1,0,0.050748620223090936,Second,woman,False,,Southampton,no,False,True,False,False,False,True
1,3,0.22090977632571,0,1,0.018249984580226933,Third,woman,False,,Southampton,yes,False,True,False,False,False,True
1,1,0.5601910027645137,1,1,0.32179836714362564,First,woman,False,,Southampton,yes,False,True,False,False,False,True
1,1,0.6355868308620256,0,0,0.051822148727810165,First,man,True,E,Southampton,yes,True,False,True,False,False,True
1,3,0.2963056044232219,0,3,0.03758969818624431,Third,woman,False,,Cherbourg,yes,False,True,False,True,False,False
0,3,0.36792055349407915,0,0,0.014110458666029575,Third,man,True,,Cherbourg,no,True,False,True,True,False,False
0,3,0.5099271173661725,2,0,0.027537567642055148,Third,man,True,,Southampton,no,False,False,True,False,False,True
0,2,0.2586076903744659,1,0,0.022446505098674838,Second,man,True,,Southampton,no,False,False,True,False,False,True
1,1,0.5978889168132697,0,0,0.050610427826483444,First,woman,False,D,Southampton,yes,True,True,False,False,False,True
0,3,0.36792055349407915,8,2,0.13575255909676825,Third,woman,False,,Southampton,no,False,True,False,False,False,True
0,2,0.2963056044232219,0,0,0.025374310111545468,Second,man,True,,Southampton,no,True,False,True,False,False,True
1,2,0.5224930887157577,0,0,0.025374310111545468,Second,woman,False,,Southampton,yes,True,True,False,False,False,True
1,2,0.33400351847197784,1,0,0.027049600139910042,Second,woman,False,,Cherbourg,yes,False,True,False,True,False,False
0,1,0.38426740387031916,0,0,0.09856123757927521,First,man,True,A,Southampton,no,True,False,True,False,False,True
0,3,0.36792055349407915,0,0,0.018542765081513996,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,3,0.04498617743151546,1,1,0.021730754366528396,Third,child,False,,Southampton,yes,False,False,True,False,False,True
0,3,0.32143754712239253,0,0,0.015411575213749286,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,1,0.5853229454636844,1,1,0.10257896680493714,First,woman,False,D,Southampton,yes,False,True,False,False,False,True
0,1,0.4093993465694898,0,0,0.009759350042902102,First,man,True,B,Southampton,no,True,False,True,False,False,True
0,3,0.5853229454636844,0,0,0.017566830077223785,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,2,0.34656948982156316,1,0,0.04684488020593009,Second,woman,False,,Cherbourg,yes,False,True,False,True,False,False
1,3,0.18321186227695402,0,0,0.014102260811993537,Third,child,False,,Cherbourg,yes,True,True,False,True,False,False
0,3,0.24604171902488062,0,0,0.019217721730481106,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.2334757476752953,0,0,0.015411575213749286,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.36792055349407915,0,0,0.015411575213749286,Third,man,True,,Southampton,no,True,False,True,False,False,True
1,1,0.6984166876099522,0,1,0.16231419173453318,First,woman,False,C,Cherbourg,yes,False,True,False,True,False,False
1,2,0.3088715757728072,0,1,0.050748620223090936,Second,woman,False,,Southampton,yes,False,True,False,False,False,True
0,3,0.4093993465694898,0,0,0.015411575213749286,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.2711736617240512,0,0,0.02052723131923771,Third,woman,False,,Southampton,no,True,True,False,False,False,True
0,2,0.34656948982156316,0,0,0.020494635090094415,Second,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.3088715757728072,0,0,0.013760683560491965,Third,man,True,,Southampton,no,True,False,True,False,False,True
0,3,0.4847951746670017,0,5,0.05684821399990475,Third,woman,False,,Queenstown,no,False,True,False,False,True,False
0,2,0.33400351847197784,0,0,0.025374310111545468,Second,man,True,,Southampton,no,True,False,True,False,False,True
1,1,0.2334757476752953,0,0,0.05855610025741262,First,woman,False,B,Southampton,yes,True,True,False,False,False,True
0,3,0.36792055349407915,1,2,0.04577135170121086,Third,woman,False,,Southampton,no,False,True,False,False,False,True
1,1,0.32143754712239253,0,0,0.05855610025741262,First,man,True,C,Cherbourg,yes,True,False,True,True,False,False
0,3,0.39683337521990447,0,0,0.015126992566498259,Third,man,True,,Queenstown,no,True,False,True,False,True,False
